Date,Circuit,City,Country,International,Tournament,Event_Link,Round_Code,Round,Motion,Infoslide,Topic_Area_1,Topic_Area_2,Topic_Area_3,Topic_Area_Specific_1
08-03-12,Europe,Paris,France,0,French Debate Association Tournament Open_Semiss,,Open_Y1,Open_Semi_1,THBT a man who dies rich is a man who dies disgraced,,,,,
08-03-12,Europe,Paris,France,0,French Debate Association Tournament Open_Semiss,,Open_Y2,Open_Semi_2,THBT whoever controls the past controls the future.,,,,,
09-03-12,Europe,Vienna,Austria,0,Vienna IV,,1,1,THW introduce mandatory trips to Nazi concentration camps for Austrian elementary school students.,,,,,
09-03-12,Europe,Vienna,Austria,0,Vienna IV,,2,2,This House supports the use of charity rather than state welfare systems.,,,,,
09-03-12,Europe,Vienna,Austria,0,Vienna IV,,3,3,This House believes that Russia was justified in vetoing intervention in Syria.,,,,,
09-03-12,Europe,Vienna,Austria,0,Vienna IV,,4,4,This House believes that Facebook is justified to censor any of its users' content for any reason it sees fit.,,,,,
09-03-12,Europe,Vienna,Austria,0,Vienna IV,,5,5,This House supports the appointment of technocratic governments in Eurozone countries suffering fiscal crisis.,,,,,
09-03-12,Europe,Vienna,Austria,0,Vienna IV,,6,6,THB the Israeli Army should adopt a policy of shooting to kill their own comrades where they are likely to be captured.,,,,,
09-03-12,Europe,Vienna,Austria,0,Vienna IV,,Open_Y,Open_Semis,THBT EU countries should promote Christianity and not other religions.,,,,,
09-03-12,Europe,Vienna,Austria,0,Vienna IV,,Open_Z,Open_Final,Given the ability to carry a full term pregnancy in an incubator. THBT humankind should seek to abolish natural pregnancy.,,,,,
16-03-12,Europe,Magdeburg,Germany,0,Zeit Debatte Magdeburg,,1,1,Should there be a minimum BMI for models?,,,,,
16-03-12,Europe,Magdeburg,Germany,0,Zeit Debatte Magdeburg,,2,2,Should tax returns (Steuererklärungen) be made public?,,,,,
16-03-12,Europe,Magdeburg,Germany,0,Zeit Debatte Magdeburg,,3,3,Should we consider the DDR an unjust state?,,,,,
16-03-12,Europe,Magdeburg,Germany,0,Zeit Debatte Magdeburg,,4,4,Should private pensions be abolished?,,,,,
16-03-12,Europe,Magdeburg,Germany,0,Zeit Debatte Magdeburg,,Open_Y,Open_Semis,Should buildings that have been empty/unused for over a year be made freely available for general use?,,,,,
16-03-12,Europe,Magdeburg,Germany,0,Zeit Debatte Magdeburg,,Open_Z,Open_Final,Should politicians and diplomats in general no longer hold immunity status?,,,,,
17-03-12,Europe,Utrecht,The Netherlands,0,Debattoernooi Utrecht (DTU),,1,1,THW give parliaments the right to appoint an absolute dictator for a limited period of time,,,,,
17-03-12,Europe,Utrecht,The Netherlands,0,Debattoernooi Utrecht (DTU),,2,2,THBT women in the Netherlands are emancipated enough,,,,,
17-03-12,Europe,Utrecht,The Netherlands,0,Debattoernooi Utrecht (DTU),,3,3,"TH, being an Italian judge, would convict Berlusconi of abuse of power, corruption and gross negligence and take away all his personal belongings",,,,,
17-03-12,Europe,Utrecht,The Netherlands,0,Debattoernooi Utrecht (DTU),,4,4,THW assume the suspect of a crime to be guilty when the witness(es) in a court case are intimidated or physically abused (approximation),,,,,
17-03-12,Europe,Utrecht,The Netherlands,0,Debattoernooi Utrecht (DTU),,Open_Y,Open_Semis,THW not punish people who live below the poverty line for economic crimes they have committed,,,,,
17-03-12,Europe,Utrecht,The Netherlands,0,Debattoernooi Utrecht (DTU),,Open_Z,Open_Final,"TH, being MTV, would publicly denounce acts with lyrics that degrade women or gays and/or glorify violence (approximation)",,,,,
20-03-12,IoNA,Ireland,Ireland,0,John Smith Memorial Mace Open_Semiss,,Open_Y,Open_Semis,THBT Feminist Groups Should Campaign for a Complete Overhaul of the Economic System,,,,,
20-03-12,IoNA,Ireland,Ireland,0,John Smith Memorial Mace Open_Semiss,,Open_Y,Open_Semis,THBT Feminist Groups Should Actively Recruit Male Spokespeople,,,,,
23-03-12,IoNA,Dublin,Ireland,0,DCU Open,,1,1,THBT it is morally wrong for companies to base hiring/firing/promotion decisions on info taken from social networking sites,,,,,
23-03-12,IoNA,Dublin,Ireland,0,DCU Open,,2,2,THW place police in schools that protect them,,,,,
23-03-12,IoNA,Dublin,Ireland,0,DCU Open,,3,3,THW not (as the USA) support Israel in a pre-emptive strike on Iraq,,,,,
23-03-12,IoNA,Dublin,Ireland,0,DCU Open,,4,4,THW require companies to have the same environmental and working standards in foreign countries as in their home states,,,,,
23-03-12,IoNA,Dublin,Ireland,0,DCU Open,,5,5,TH supports the right of parents of mentally disabled children to medically slow or prevent their physical growth,,,,,
23-03-12,IoNA,Dublin,Ireland,0,DCU Open,,Open_Z,Open_Final,"A zombie infection has broken out, THBT it is morally legitimate to kill uninfected humans to increase your own chances of survival.",,,,,
24-03-12,IoNA,Scotland,United Kingdom,0,Heriot-Watt Open,,1,1,THW allow corporations to pay higher salaries to employees who agree not to have children,,,,,
24-03-12,IoNA,Scotland,United Kingdom,0,Heriot-Watt Open,,2,2,THBT the congressional black caucus should admit non-black members,"""Info slide for 2: The congressional black caucus is a voting block within the US congress, claiming to represent a black voice. / Any black congressman may join, but some Republicans do not; it is dominated by Democrats / It has repeatedly rejected membership applications from non-black congressmen""",,,,
24-03-12,IoNA,Scotland,United Kingdom,0,Heriot-Watt Open,,3,3,THW establish as a norm of international law that reparations should not be paid after wars,,,,,
24-03-12,IoNA,Scotland,United Kingdom,0,Heriot-Watt Open,,4,4,THW replace income tax with a tax on wealth,,,,,
24-03-12,IoNA,Scotland,United Kingdom,0,Heriot-Watt Open,,Open_Z,Open_Final,THBT the Scottish Government should allow England to vote in the referendum on Scottish Independence,,,,,
24-03-12,Europe,Vilnius,Lithuania,0,Mykolas Romeris IV,,1,1,THW ban beauty pageants for under 16-year olds,,,,,
24-03-12,Europe,Vilnius,Lithuania,0,Mykolas Romeris IV,,2,2,THBT the media should not publish news on suicides,,,,,
24-03-12,Europe,Vilnius,Lithuania,0,Mykolas Romeris IV,,3,3,THW require that Roma children be sent to state boarding schools,,,,,
24-03-12,Europe,Vilnius,Lithuania,0,Mykolas Romeris IV,,4,4,THW ban the use of religious rhetoric in political campaigns,,,,,
24-03-12,Europe,Vilnius,Lithuania,0,Mykolas Romeris IV,,5,5,TH supports the use of bounty hunters in law enforcement,,,,,
24-03-12,Europe,Vilnius,Lithuania,0,Mykolas Romeris IV,,Open_Y,Open_Semis,TH regrets the influence of YouTube on popular culture,,,,,
24-03-12,Europe,Vilnius,Lithuania,0,Mykolas Romeris IV,,Open_Z,Open_Final,THW grant asylum to those fleeing from persecution on grounds of sexual violence,,,,,
26-03-12,Europe,Paris,France,0,French Debate Association Tournament Final,,Open_Z,Open_Final,THBT our technology has exceeded our humanity,,,,,
30-03-12,Europe,the Netherlands,the Netherlands,0,Dutch Open,,1,1,THW forcibly relocate indigenous peoples where their presence prevents the extraction of valuable resources,,,,,
30-03-12,Europe,the Netherlands,the Netherlands,0,Dutch Open,,2,2,HB that sex education classes should include sexual fetishes with the aim of normalising them.,,,,,
30-03-12,Europe,the Netherlands,the Netherlands,0,Dutch Open,,3,3,THW not allow pre-nuptial agreements,,,,,
30-03-12,Europe,the Netherlands,the Netherlands,0,Dutch Open,,4,4,THB that developing countries should disregard intellectual property rights on life saving/preserving medicine,,,,,
30-03-12,Europe,the Netherlands,the Netherlands,0,Dutch Open,,5,5,This House Would covertly fabricate evidence that politicians who promote demonisation or criminalisation of homosexuality are gay (approximation),,,,,
30-03-12,Europe,the Netherlands,the Netherlands,0,Dutch Open,,Novice_Z,Novice_Final,THW make the punishment for crimes of theft inversely proportional to the wealth of the victim (approximation),,,,,
30-03-12,Europe,the Netherlands,the Netherlands,0,Dutch Open,,Open_Y,Open_Semis,THW create country quotas for the acceptance of refugees and allow for trade of these obligations,,,,,
30-03-12,Europe,the Netherlands,the Netherlands,0,Dutch Open,,Open_Z,Open_Final,THW create a Supreme Court to protect future generations from current lawmakers,,,,,
30-03-12,IoNA,Ireland,Ireland,0,John Smith Memorial Mace Final,,Open_Z,Open_Final,THBT Science Is Holding Back Humanity,,,,,
31-03-12,Europe,Freiburg,Germany,0,Schwarzwald Cup,,1,1,THW found one European elite university,,,,,
31-03-12,Europe,Freiburg,Germany,0,Schwarzwald Cup,,2,2,THW tax meat products (approximation),,,,,
31-03-12,Europe,Freiburg,Germany,0,Schwarzwald Cup,,3,3,THW take away the special protection of marriage from the law,,,,,
31-03-12,Europe,Freiburg,Germany,0,Schwarzwald Cup,,4,4,THW drink more milk.,,,,,
31-03-12,Europe,Freiburg,Germany,0,Schwarzwald Cup,,5,5,THW oblige all ministeries (state departments) to use only open source software,,,,,
31-03-12,Europe,Freiburg,Germany,0,Schwarzwald Cup,,6,6,THW shrink/make smaller the Eurozone,,,,,
31-03-12,Europe,Freiburg,Germany,0,Schwarzwald Cup,,Open_Z,Open_Final,THW save Schlecker (a drugstore chain that is bankrupt),,,,,
06-04-12,Europe,Paris,France,0,Paris IV,,1,1,THW remove all constraints on companies firing workers,,,,,
06-04-12,Europe,Paris,France,0,Paris IV,,2,2,"THW make sportןמע teams whose fans performed violence or severe disorderly behaviour, play their matches in front of a crowd of women and children only.",,,,,
06-04-12,Europe,Paris,France,0,Paris IV,,3,3,"TH, as Aljazeera, would have broadcasted the videos of the Toulouse attacks.",,,,,
06-04-12,Europe,Paris,France,0,Paris IV,,4,4,THBT retribution should not be a part of the criminal justice system,,,,,
06-04-12,Europe,Paris,France,0,Paris IV,,5,5,THBT the state should subsidize feminist porn,,,,,
06-04-12,Europe,Paris,France,0,Paris IV,,ESL_Z,ESL_Final,HW make assimilation the primary goal of legislation related to immigrants.,,,,,
06-04-12,Europe,Paris,France,0,Paris IV,,Open_Y,Open_Semis,THW ban all research into the genetic origins of homosexuality,,,,,
06-04-12,Europe,Paris,France,0,Paris IV,,Open_Z,Open_Final,"thw allow the deliberate (!) targeting of civilians in war, where it would significantly reduce casualties in the long term",,,,,
07-04-12,Europe,Moscow,Russia,0,HSE Open,,1,1,THBT all teachers should openly declare their sexuality to their pupils,,,,,
07-04-12,Europe,Moscow,Russia,0,HSE Open,,2,2,THW set legally binding minimal physical parameters for fashion models,,,,,
07-04-12,Europe,Moscow,Russia,0,HSE Open,,3,3,THW treat cyber attacks as acts of war,,,,,
07-04-12,Europe,Moscow,Russia,0,HSE Open,,4,4,THW legalize all drugs,,,,,
07-04-12,Europe,Moscow,Russia,0,HSE Open,,5,5,THW not use public money on life-extending medical care for people over a certain age,,,,,
07-04-12,Europe,Moscow,Russia,0,HSE Open,,Open_Y,Open_Semis,"HBT change comes through molotov cocktails, not with a voting ballot",,,,,
07-04-12,Europe,Moscow,Russia,0,HSE Open,,Open_Z,Open_Final,"In the case where human space exploration efforts locate an inhabitable planet, THBT the settlers of that planet should construct a society without private property",,,,,
13-04-12,Europe,Germany,Germany,0,Jacobs Open,,1,1,"When paying teachers, THW take into account their students' academic performance",,,,,
13-04-12,Europe,Germany,Germany,0,Jacobs Open,,2,2,TH regrets joining Facebook,,,,,
13-04-12,Europe,Germany,Germany,0,Jacobs Open,,3,3,THW encourage its citizens to break laws in other countries that violate human rights,,,,,
13-04-12,Europe,Germany,Germany,0,Jacobs Open,,4,4,THW pay spouses who stay at home a salary,,,,,
13-04-12,Europe,Germany,Germany,0,Jacobs Open,,5,5,TH supports the US's use of military drones in Pakistan,,,,,
13-04-12,Europe,Germany,Germany,0,Jacobs Open,,Open_Z,Open_Final,"TH supports campaigns like ""Kony 2012”",,,,,
13-04-12,Europe,France,France,0,Science Po Le Havre IV,,1,1,THW ban racist and extreme nationalist political parties,,,,,
13-04-12,Europe,France,France,0,Science Po Le Havre IV,,2,2,THW lift all sanctions on North Korea,,,,,
13-04-12,Europe,France,France,0,Science Po Le Havre IV,,3,3,THBT the ICC should offer Joseph Kony an amnesty from prosecution,,,,,
13-04-12,Europe,France,France,0,Science Po Le Havre IV,,4,4,THW impose a 75% rate of tax on all earnings over €100000,,,,,
13-04-12,Europe,France,France,0,Science Po Le Havre IV,,5,5,THBT all State Schools should actively promote the religion of the majority,,,,,
13-04-12,Europe,France,France,0,Science Po Le Havre IV,,Open_Y,Open_Semis,THBT state policies should actively discourage a consumerist lifestyle,,,,,
13-04-12,Europe,France,France,0,Science Po Le Havre IV,,Open_Z,Open_Final,TH regrets the founding of the European Union,,,,,
13-04-12,North America and Canada,USA,USA,0,USU Open,,1,1,THW legalize multi-partner marriages for both men and women.,,,,,
13-04-12,North America and Canada,USA,USA,0,USU Open,,2,2,THW ban private financing of election campaigns.,,,,,
13-04-12,North America and Canada,USA,USA,0,USU Open,,3,3,TH regrets the Arab Spring,,,,,
13-04-12,North America and Canada,USA,USA,0,USU Open,,4,4,THW abolish prison sentences for all non-violent crimes.,,,,,
13-04-12,North America and Canada,USA,USA,0,USU Open,,5,5,THBT the creation of the Eurozone has done more harm than good. INFO SLIDE: The Eurozone is a currency union consisting of EU member states who have adopted the Euro as their common currency. Its monetary policy is administered by the European Central Bank.,,,,,
13-04-12,North America and Canada,USA,USA,0,USU Open,,6,6,THBT the West Should cease using attack drones in counter-insurgency operations.,,,,,
13-04-12,North America and Canada,USA,USA,0,USU Open,,Open_W,Open_Octos,THW lift all sanctions on Iran that target its nuclear program.,,,,,
13-04-12,North America and Canada,USA,USA,0,USU Open,,Open_X,Open_Quarters,TH regrets the declIne of labor unions.,,,,,
13-04-12,North America and Canada,USA,USA,0,USU Open,,Open_Y,Open_Semis,"THBT governments should systematically use subconscious manipulation to nudge citizens towards socially desirable choices.INFOSLIDE: There is growing evidence from behavioral economics that seemingly trivial alterations in the way decisions are presented can substantially affect choices. For instance, printing smiley faces on the electricity bills of low-usage households decreases their future electricity consumption. As another example, consumers presented with a list of financial choices are more likely to choose items placed near the middle of the list.",,,,,
13-04-12,North America and Canada,USA,USA,0,USU Open,,Open_Z,Open_Final,THBT coming cuts in USA military spending will make the world a better place.,,,,,
19-04-12,Europe,Estonia,Estonia,0,Estonia Open,,1,1,THW abandon the single European monetary currency,,,,,
19-04-12,Europe,Estonia,Estonia,0,Estonia Open,,2,2,TH condems racially provocative art,,,,,
19-04-12,Europe,Estonia,Estonia,0,Estonia Open,,3,3,THW defend Anders Breivik,,,,,
19-04-12,Europe,Estonia,Estonia,0,Estonia Open,,4,4,THW choose only non religious soldiers to serve in international conflicts,,,,,
19-04-12,Europe,Estonia,Estonia,0,Estonia Open,,5,5,THW only teach gender neutral pronouns in school,,,,,
19-04-12,Europe,Estonia,Estonia,0,Estonia Open,,Open_Y,Open_Semis,THBT current Generation Germans should not pay taxes or any other form of reparations for Nazi atrocities,,,,,
19-04-12,Europe,Estonia,Estonia,0,Estonia Open,,Open_Z,Open_Final,THW reject a Western conception of property rights in favour of collective ownership.,,,,,
